id,SAMPLE_ID
279,1
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,2
301,0
302,0
303,0
304,0
305,25
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,2
318,3563
319,0
320,1
321,0
322,9
323,0
324,37
325,0
326,1
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,1
335,1
336,0
337,0
338,0
339,2
340,2
341,1
342,1
343,0
344,0
345,0
346,5388
347,0
348,0
349,0
350,0
351,0
352,1
353,0
354,0
355,1
356,0
357,0
358,0
359,0
360,0
361,1
362,696
363,302
364,15
365,0
366,18
367,1
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,1225
377,0
378,0
379,0
380,10
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,2
395,0
396,0
397,0
398,0
399,0
400,0
401,1
402,1
403,0
404,1
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,1
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,136
434,2
435,0
436,0
437,0
438,1
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,50
450,109
451,0
452,1
453,0
454,0
455,1
456,31
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,0
491,1
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,2
506,0
507,0
508,0
509,0
510,0
511,1
512,0
513,1
514,0
515,1
516,0
517,0
518,0
519,47
520,0
521,0
522,0
523,0
524,0
525,0
526,3
527,0
528,0
529,0
530,0
531,0
532,0
533,4
534,0
535,0
536,0
537,1
538,0
539,1
540,5
541,1
542,3
543,0
544,0
545,1
546,0
547,0
548,0
549,4
550,0
551,0
552,424
553,3
554,0
555,0
556,0
557,1
558,450
559,0
560,0
561,0
562,3
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,1
575,0
576,3
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,4
591,3
592,1
593,0
594,0
595,0
596,0
597,0
598,0
599,7
600,0
601,0
602,0
603,1
604,0
605,0
606,1
607,2
608,2
609,0
610,0
611,0
612,2
613,50
614,4
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,7
623,1
624,0
625,0
626,1
627,12
628,5
629,1
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,1
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,3
658,1
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,2
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,1
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,2
712,0
713,11
714,0
715,0
716,1
717,1
718,0
719,9
720,0
721,0
722,0
723,1
724,0
725,0
726,0
727,0
728,0
729,1
730,2864
731,0
732,1
733,0
734,1
735,0
736,0
737,0
738,104
739,0
740,0
741,0
742,0
743,1
744,0
745,3
746,1
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,1
755,0
756,0
757,1
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,1
780,0
781,0
782,1
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,1
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,1
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,2
835,1
836,0
837,0
838,1
839,1
840,0
841,0
842,1
843,2
844,0
845,0
846,0
847,0
848,1
849,29
850,0
851,0
852,0
853,1
854,0
855,0
856,6
857,0
858,0
859,472
860,0
861,0
862,2
863,0
864,0
865,0
866,0
867,1
868,1
869,0
870,0
871,0
872,0
873,0
874,0
875,5
876,3
877,1
878,0
879,0
880,3
881,137
882,0
883,0
884,0
885,0
886,34
887,442
888,91
889,0
890,0
891,0
892,0
893,0
894,1
895,0
896,0
897,1
898,0
899,0
900,0
901,0
902,0
903,0
904,3
905,0
906,0
907,0
908,0
909,1
910,0
911,0
912,0
913,1
914,0
915,0
916,2
917,0
918,0
919,0
920,1
921,0
922,0
923,0
924,0
925,0
926,0
927,8
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,3
948,0
949,0
950,0
951,0
952,0
953,0
954,4
955,0
956,9
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,2
966,20
967,5
968,0
969,1
970,0
971,0
972,3
973,0
974,0
975,1
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,1
1031,0
1032,0
1033,0
1034,0
1035,0
1036,2
1037,0
1038,0
1039,0
1040,0
1041,0
1042,1
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,258
1077,0
1078,0
1079,0
1080,15
1081,0
1082,0
1083,0
1084,0
1085,0
1086,1
1087,0
1088,24
1089,0
1090,0
1091,0
1092,0
1093,0
1094,2
1095,0
1096,0
1097,2
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,1
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,1
1148,2
1149,4
1150,0
1151,2
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,1
1181,2
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,3
1199,1
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,2
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,1
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,1
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,9
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,96
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,403
1266,0
1267,0
1268,0
1269,2
1270,0
1271,0
1272,2
1273,0
1274,1
1275,3
1276,0
1277,0
1278,0
1279,0
1280,0
1281,93
1282,0
1283,0
1284,6
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,1
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,1
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,1
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,1
1328,5
1329,0
1330,0
1331,0
1332,0
1333,1
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,180
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,4
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,2
1364,0
1365,0
1366,133
1367,0
1368,0
1369,0
1370,1
1371,0
1372,0
1373,2
1374,0
1375,0
1376,0
1377,0
1378,0
1379,1
1380,0
1381,1
1382,1052
1383,1
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,131
1406,0
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,1
1414,1
1415,0
1416,0
1417,1
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,2
1427,0
1428,0
1429,0
1430,0
1431,0
1432,1
1433,0
1434,0
1435,0
1436,2
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,3
1447,4
1448,0
1449,0
1450,0
1451,1
1452,0
1453,0
1454,1
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,1237
1466,4
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,75
1476,72
1477,136
1478,848
1479,0
1480,8
1481,0
1482,8
1483,0
1484,1612
1485,0
1486,0
1487,3
1488,0
1489,0
1490,0
1491,1
1492,0
1493,0
1494,1
1495,65
1496,263
1497,0
1498,4
1499,0
1500,0
1501,0
1502,24
1503,1
1504,0
1505,0
1506,0
1507,0
1508,69
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,1
1516,0
1517,24
1518,202
1519,0
1520,18
1521,0
1522,502
1523,0
1524,56
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,1
1545,0
1546,0
1547,0
1548,1977
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,43
1562,38
1563,0
1564,729
1565,0
1566,0
1567,176
1568,0
1569,0
1570,0
1571,34
1572,23
1573,0
1574,0
1575,0
1576,0
1577,0
1578,7
1579,12
1580,40
1581,0
1582,0
1583,0
1584,0
1585,578
1586,1829
1587,182
1588,0
1589,0
1590,0
1591,398
1592,0
1593,0
1594,325
1595,1
1596,1
1597,0
1598,0
1599,0
1600,0
1601,1
1602,0
1603,1
1604,0
1605,0
1606,2
1607,0
1608,229
1609,288
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,3
1617,0
1618,389
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,1
1629,0
1630,0
1631,0
1632,1
1633,0
1634,0
1635,1
1636,0
1637,0
1638,924
1639,513
1640,14
1641,21
1642,1
1643,0
1644,0
1645,0
1646,1
1647,0
1648,0
1649,0
1650,0
1651,0
1652,1
1653,0
1654,0
1655,0
1656,0
1657,2
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,92
1666,540
1667,1
1668,0
1669,1
1670,1
1671,0
1672,0
1673,4
1674,0
1675,310
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,51
1683,941
1684,0
1685,0
1686,492
1687,0
1688,0
1689,0
1690,28
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,4
1701,7
1702,84
1703,1374
1704,0
1705,0
1706,0
1707,471
1708,1103
1709,5
1710,0
1711,4
1712,0
1713,0
1714,0
1715,1670
1716,0
1717,741
1718,0
1719,3
1720,439
1721,0
1722,0
1723,0
1724,0
1725,2
1726,0
1727,8
1728,1062
1729,0
1730,0
1731,14
1732,2818
1733,6
1734,3
1735,0
1736,0
1737,0
1738,0
1739,2
1740,0
1741,39
1742,335
1743,0
1744,0
1745,4
1746,0
1747,0
1748,0
1749,2
1750,0
1751,0
1752,107
1753,0
1754,736
1755,0
1756,0
1757,0
1758,0
1759,2
1760,0
1761,0
1762,0
1763,0
1764,0
1765,2
1766,1268
1767,0
1768,0
1769,530
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,1
1778,1
1779,14
1780,18
1781,0
1782,2340
1783,0
1784,0
1785,0
1786,207
1787,0
1788,0
1789,0
1790,0
1791,2201
1792,39
1793,2
1794,1
1795,0
1796,0
1797,0
1798,6
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,1
1807,0
1808,0
1809,1435
1810,3
1811,0
1812,25
1813,1
1814,0
1815,0
1816,0
1817,0
1818,2
1819,457
1820,1
1821,3
1822,0
1823,0
1824,0
1825,7
1826,1545
1827,1253
1828,1
1829,0
1830,0
1831,0
1832,0
1833,0
1834,269
1835,0
1836,1
1837,0
1838,88
1839,1
1840,0
1841,0
1842,0
1843,18
1844,0
1845,0
1846,0
1847,0
1848,1
1849,1
1850,0
1851,0
1852,0
1853,26
1854,1500
1855,1
1856,0
1857,3
1858,0
1859,1
1860,0
1861,6
1862,2727
1863,477
1864,0
1865,0
1866,0
1867,56
1868,22
1869,0
1870,0
1871,2
1872,0
1873,0
1874,972
1875,1
1876,0
1877,0
1878,1
1879,0
1880,64
1881,3
1882,0
1883,0
1884,316
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,1
1892,0
1893,654
1894,0
1895,0
1896,0
1897,3
1898,2271
1899,0
1900,0
1901,0
1902,46
1903,29
1904,2
1905,0
1906,0
1907,0
1908,102
1909,214
1910,141
1911,36
1912,3
1913,0
1914,1
1915,0
1916,0
1917,0
1918,0
1919,0
1920,82
1921,136
1922,0
1923,1
1924,0
1925,0
1926,0
1927,310
1928,0
1929,0
1930,0
1931,0
1932,18
1933,0
1934,1137
1935,201
1936,0
1937,0
1938,0
1939,0
1940,560
1941,0
1942,0
1943,0
1944,33
1945,0
1946,0
1947,30
1948,0
1949,0
1950,1
1951,939
1952,11
1953,3
1954,1050
1955,0
1956,1
1957,37
1958,36
1959,1
1960,176
1961,0
1962,0
1963,0
1964,1
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,1
1977,0
1978,0
1979,1
1980,0
1981,0
1982,332
1983,0
1984,0
1985,0
1986,1
1987,762
1988,0
1989,0
1990,2
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,400
1998,0
1999,263
2000,546
2001,1
2002,0
2003,0
2004,662
2005,116
2006,0
2007,1
2008,5
2009,2
2010,0
2011,622
2012,0
2013,0
2014,0
2015,0
2016,0
2017,1
2018,0
2019,113
2020,3
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,4
2028,2
2029,1
2030,71
2031,1
2032,0
2033,9
2034,10
2035,61
2036,0
2037,0
2038,0
2039,9
2040,0
2041,2
2042,1548
2043,1
2044,0
2045,0
2046,565
2047,0
2048,0
2049,0
2050,0
2051,0
2052,111
2053,1
2054,0
2055,0
2056,0
2057,1
2058,0
2059,0
2060,1247
2061,1117
2062,133
2063,0
2064,1228
2065,3
2066,229
2067,2
2068,2609
2069,1098
2070,230
2071,0
2072,212
2073,0
2074,0
2075,10
2076,0
2077,0
2078,0
2079,0
2080,25
2081,0
2082,0
2083,592
2084,0
2085,1
2086,0
2087,1
2088,0
2089,0
2090,77
2091,902
2092,0
2093,0
2094,675
2095,0
2096,0
2097,0
2098,0
2099,0
2100,484
2101,0
2102,878
2103,6
2104,0
2105,196
2106,0
2107,0
2108,7
2109,0
2110,101
2111,0
2112,0
2113,0
2114,680
2115,133
2116,0
2117,0
2118,4
2119,0
2120,960
2121,0
2122,2
2123,0
2124,0
2125,245
2126,0
2127,265
2128,0
2129,0
2130,0
2131,0
2132,193
2133,2
2134,140
2135,0
2136,0
2137,312
2138,0
2139,4
2140,0
2141,1
2142,364
2143,208
2144,0
2145,0
2146,0
2147,0
2148,0
2149,1
2150,765
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,1
2159,0
2160,3
2161,0
2162,6
2163,90
2164,0
2165,1
2166,0
2167,0
2168,0
2169,246
2170,0
2171,0
2172,0
2173,0
2174,0
2175,1
2176,32
2177,719
2178,0
2179,0
2180,0
2181,2
2182,0
2183,0
2184,0
2185,0
2186,38
2187,22
2188,0
2189,5
2190,0
2191,0
2192,0
2193,251
2194,36
2195,1012
2196,30
2197,6
2198,1
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,25
2208,55
2209,293
2210,217
2211,1640
2212,0
2213,2
2214,0
2215,38
2216,3
2217,0
2218,0
2219,0
2220,0
2221,1359
2222,0
2223,0
2224,4
2225,0
2226,1
2227,18
2228,0
2229,870
2230,1
2231,0
2232,1
2233,0
2234,882
2235,2
2236,3
2237,0
2238,0
2239,1
2240,337
2241,0
2242,0
2243,6
2244,0
2245,0
2246,0
2247,616
2248,3
2249,1
2250,1897
2251,147
2252,1
2253,5
2254,1146
2255,26
2256,0
2257,0
2258,1
2259,15
2260,0
2261,712
2262,399
2263,1194
2264,0
2265,0
2266,0
2267,2
2268,0
2269,0
2270,0
2271,1
2272,1
2273,1
2274,0
2275,0
2276,0
2277,0
2278,1
2279,0
2280,1634
2281,76
2282,25
2283,0
2284,0
2285,7
2286,4
2287,0
2288,2
2289,0
2290,1
2291,85
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,2449
2299,238
2300,0
2301,573
2302,253
2303,0
2304,0
2305,0
2306,1
2307,2
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,1
2315,216
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,1
2324,0
2325,0
2326,0
2327,104
2328,0
2329,714
2330,1
2331,83
2332,4
2333,0
2334,3
2335,0
2336,0
2337,0
2338,0
2339,0
2340,1
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,2
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,8
2357,0
2358,0
2359,3205
2360,21
2361,66
2362,0
2363,1
2364,0
2365,0
2366,0
2367,21
2368,1
2369,307
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,1
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,155
2386,0
2387,0
2388,0
2389,3
2390,0
2391,388
2392,0
2393,0
2394,0
2395,0
2396,0
2397,61
2398,6
2399,870
2400,0
2401,1
2402,49
2403,0
2404,0
2405,0
2406,156
2407,0
2408,0
2409,938
2410,0
2411,0
2412,0
2413,102
2414,0
2415,1961
2416,13
2417,1
2418,0
2419,1
2420,0
2421,0
2422,0
2423,0
2424,0
2425,1
2426,4911
2427,808
2428,0
2429,601
2430,0
2431,0
2432,0
2433,0
2434,1
2435,368
2436,0
2437,10
2438,407
2439,7
2440,0
2441,0
2442,0
2443,1
2444,0
2445,0
2446,0
2447,0
2448,1
2449,0
2450,140
2451,0
2452,0
2453,145
2454,0
2455,0
2456,0
2457,0
2458,499
2459,100
2460,0
2461,1
2462,0
2463,2
2464,0
2465,0
2466,0
2467,0
2468,1
2469,33
2470,0
2471,0
2472,0
2473,0
2474,2
2475,2019
2476,0
2477,0
2478,1
2479,2
2480,0
2481,0
2482,0
2483,0
2484,0
2485,1
2486,0
2487,0
2488,1171
2489,327
2490,1
2491,0
2492,1394
2493,1300
2494,29
2495,0
2496,1
2497,128
2498,0
2499,2333
2500,148
2501,1
2502,1
2503,415
2504,322
2505,0
2506,0
2507,63
2508,59
2509,2
2510,833
2511,129
2512,872
2513,3573
2514,4
2515,1
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,2
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,1
2543,2
2544,0
2545,0
2546,1
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,1
2569,1
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,1
2577,0
2578,0
2579,0
2580,0
2581,1
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,2
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,1
2620,0
2621,1
2622,7
2623,79
2624,1
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,57
2640,2
2641,0
2642,0
2643,0
2644,1
2645,0
2646,0
2647,721
2648,0
2649,0
2650,1
2651,0
2652,0
2653,802
2654,11
2655,0
2656,0
2657,0
2658,2
2659,2241
2660,569
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,132
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,58
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,1
2695,1713
2696,0
2697,0
2698,0
2699,0
2700,0
2701,1
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,1
2710,2
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,1
2722,0
2723,1
2724,0
2725,556
2726,1
2727,0
2728,0
2729,0
2730,58
2731,0
2732,1
2733,0
2734,0
2735,0
2736,0
2737,3
2738,0
2739,1
2740,0
2741,0
2742,0
2743,0
2744,1
2745,3085
2746,1
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,70
2769,0
2770,0
2771,375
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,12
2779,0
2780,0
2781,0
2782,0
2783,1
2784,0
2785,0
2786,0
2787,1
2788,0
2789,0
2790,0
2791,1
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,5
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,2
2806,0
2807,0
2808,2
2809,5
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,4
2828,0
2829,0
2830,1
2831,0
2832,1
2833,2
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,1
2844,0
2845,0
2846,0
2847,0
2848,0
2849,1
2850,0
2851,1
2852,1
2853,0
2854,0
2855,0
2856,1
2857,0
2858,0
2859,0
2860,7
2861,17
2862,1021
2863,0
2864,12
2865,0
2866,721
2867,19
2868,1129
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,15
2877,0
2878,1
2879,1
2880,0
2881,0
2882,0
2883,0
2884,0
2885,2
2886,66
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,1
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,1493
2932,1966
2933,1148
2934,0
2935,0
2936,0
2937,2
2938,2
2939,20
2940,44
2941,0
2942,486
2943,38
2944,50
2945,0
2946,1
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,1
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,1
2966,0
2967,1
2968,0
2969,21
2970,0
2971,1
2972,0
2973,576
2974,0
2975,1
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0
